topic,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,2026-01,2026-02,2026-03
94,0.0,0.007751937984496124,0.007751937984496124,0.0,0.007751937984496124,0.015503875968992248,0.0,0.0,0.007751937984496124,0.015503875968992248,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.015503875968992248,0.0,0.0,0.8449612403100775,0.0,0.0,0.0,0.0,0.007751937984496124,0.015503875968992248,0.007751937984496124,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.06666666666666667,0.0,0.025,0.041666666666666664,0.03333333333333333,0.025,0.0,0.0,0.016666666666666666,0.0,0.05,0.1,0.008333333333333333,0.025,0.058333333333333334,0.008333333333333333,0.09166666666666666,0.008333333333333333,0.0,0.0,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.0,0.0,0.025,0.0,0.16666666666666666,0.058333333333333334,0.016666666666666666,0.0,0.0,0.016666666666666666,0.008333333333333333,0.025,0.008333333333333333,0.025,0.008333333333333333,0.025,0.016666666666666666
96,0.0,0.0,0.015463917525773196,0.005154639175257732,0.0,0.0,0.0,0.0,0.010309278350515464,0.005154639175257732,0.041237113402061855,0.005154639175257732,0.0,0.0,0.005154639175257732,0.005154639175257732,0.0,0.02577319587628866,0.005154639175257732,0.04639175257731959,0.005154639175257732,0.030927835051546393,0.06701030927835051,0.061855670103092786,0.0,0.010309278350515464,0.005154639175257732,0.010309278350515464,0.020618556701030927,0.020618556701030927,0.020618556701030927,0.005154639175257732,0.030927835051546393,0.03608247422680412,0.06701030927835051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005154639175257732,0.015463917525773196,0.25257731958762886,0.16494845360824742
97,0.018072289156626505,0.030120481927710843,0.012048192771084338,0.030120481927710843,0.030120481927710843,0.0,0.018072289156626505,0.012048192771084338,0.0,0.018072289156626505,0.018072289156626505,0.04819277108433735,0.05421686746987952,0.05421686746987952,0.12048192771084337,0.018072289156626505,0.06626506024096386,0.006024096385542169,0.030120481927710843,0.0,0.0,0.018072289156626505,0.0,0.04819277108433735,0.018072289156626505,0.06626506024096386,0.10240963855421686,0.0,0.04819277108433735,0.018072289156626505,0.006024096385542169,0.006024096385542169,0.012048192771084338,0.018072289156626505,0.006024096385542169,0.006024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.030120481927710843,0.006024096385542169,0.0,0.006024096385542169
98,0.0,0.0,0.024844720496894408,0.006211180124223602,0.018633540372670808,0.031055900621118012,0.037267080745341616,0.08074534161490683,0.006211180124223602,0.012422360248447204,0.006211180124223602,0.006211180124223602,0.006211180124223602,0.006211180124223602,0.012422360248447204,0.006211180124223602,0.024844720496894408,0.037267080745341616,0.024844720496894408,0.043478260869565216,0.0,0.10559006211180125,0.08074534161490683,0.11801242236024845,0.049689440993788817,0.024844720496894408,0.06832298136645963,0.006211180124223602,0.006211180124223602,0.018633540372670808,0.031055900621118012,0.018633540372670808,0.024844720496894408,0.024844720496894408,0.006211180124223602,0.006211180124223602,0.0,0.0,0.0,0.0,0.0,0.012422360248447204,0.0,0.006211180124223602,0.0,0.0
99,0.0,0.008771929824561403,0.043859649122807015,0.05263157894736842,0.043859649122807015,0.02631578947368421,0.05263157894736842,0.09649122807017543,0.008771929824561403,0.03508771929824561,0.017543859649122806,0.043859649122807015,0.08771929824561403,0.05263157894736842,0.017543859649122806,0.017543859649122806,0.043859649122807015,0.02631578947368421,0.05263157894736842,0.043859649122807015,0.02631578947368421,0.008771929824561403,0.017543859649122806,0.0,0.0,0.0,0.008771929824561403,0.0,0.02631578947368421,0.008771929824561403,0.017543859649122806,0.05263157894736842,0.008771929824561403,0.043859649122807015,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.046242774566473986,0.023121387283236993,0.017341040462427744,0.011560693641618497,0.0,0.05202312138728324,0.005780346820809248,0.005780346820809248,0.005780346820809248,0.12716763005780346,0.046242774566473986,0.005780346820809248,0.057803468208092484,0.017341040462427744,0.023121387283236993,0.023121387283236993,0.017341040462427744,0.005780346820809248,0.03468208092485549,0.023121387283236993,0.11560693641618497,0.06936416184971098,0.0,0.07514450867052024,0.011560693641618497,0.005780346820809248,0.011560693641618497,0.011560693641618497,0.005780346820809248,0.017341040462427744,0.011560693641618497,0.005780346820809248,0.017341040462427744,0.011560693641618497,0.05202312138728324,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0,0.011560693641618497,0.011560693641618497
101,0.008130081300813009,0.032520325203252036,0.008130081300813009,0.008130081300813009,0.016260162601626018,0.032520325203252036,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.016260162601626018,0.0,0.024390243902439025,0.6991869918699187,0.008130081300813009,0.008130081300813009,0.04065040650406504,0.016260162601626018,0.0,0.0,0.0,0.0,0.008130081300813009,0.008130081300813009,0.008130081300813009,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.016260162601626018,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.016260162601626018,0.0,0.0
102,0.006666666666666667,0.05333333333333334,0.04,0.06,0.06,0.03333333333333333,0.03333333333333333,0.013333333333333334,0.006666666666666667,0.04666666666666667,0.02666666666666667,0.03333333333333333,0.08666666666666667,0.03333333333333333,0.006666666666666667,0.04666666666666667,0.03333333333333333,0.09333333333333334,0.0,0.0,0.006666666666666667,0.0,0.02,0.03333333333333333,0.02666666666666667,0.03333333333333333,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.0,0.06,0.0,0.0
103,0.0,0.006172839506172839,0.018518518518518517,0.19753086419753085,0.0,0.018518518518518517,0.006172839506172839,0.0,0.0,0.043209876543209874,0.0,0.0,0.0,0.0,0.12962962962962962,0.043209876543209874,0.08024691358024691,0.043209876543209874,0.0,0.006172839506172839,0.012345679012345678,0.006172839506172839,0.012345679012345678,0.0,0.0,0.0,0.024691358024691357,0.018518518518518517,0.030864197530864196,0.006172839506172839,0.006172839506172839,0.006172839506172839,0.043209876543209874,0.006172839506172839,0.018518518518518517,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.006172839506172839,0.006172839506172839,0.1728395061728395,0.024691358024691357,0.0
104,0.0,0.0,0.0,0.0,0.0,0.015503875968992248,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.5038759689922481,0.37209302325581395,0.0,0.023255813953488372,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.031007751937984496,0.03875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.008368200836820083,0.03765690376569038,0.008368200836820083,0.03347280334728033,0.0041841004184100415,0.02092050209205021,0.016736401673640166,0.06694560669456066,0.0041841004184100415,0.05439330543933055,0.058577405857740586,0.016736401673640166,0.02092050209205021,0.02092050209205021,0.008368200836820083,0.008368200836820083,0.016736401673640166,0.008368200836820083,0.0041841004184100415,0.029288702928870293,0.02510460251046025,0.02510460251046025,0.08786610878661087,0.02092050209205021,0.02510460251046025,0.02092050209205021,0.0,0.09205020920502092,0.02510460251046025,0.012552301255230125,0.008368200836820083,0.029288702928870293,0.0041841004184100415,0.0502092050209205,0.058577405857740586,0.02092050209205021,0.0,0.0,0.0,0.0,0.0,0.0,0.016736401673640166,0.016736401673640166,0.0041841004184100415,0.008368200836820083
106,0.0,0.0763888888888889,0.06944444444444445,0.006944444444444444,0.027777777777777776,0.013888888888888888,0.006944444444444444,0.006944444444444444,0.006944444444444444,0.006944444444444444,0.020833333333333332,0.041666666666666664,0.034722222222222224,0.006944444444444444,0.020833333333333332,0.006944444444444444,0.013888888888888888,0.034722222222222224,0.027777777777777776,0.0,0.0,0.034722222222222224,0.08333333333333333,0.013888888888888888,0.006944444444444444,0.041666666666666664,0.013888888888888888,0.034722222222222224,0.08333333333333333,0.0,0.0,0.006944444444444444,0.04861111111111111,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.08333333333333333,0.006944444444444444,0.027777777777777776,0.041666666666666664,0.0
107,0.0,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.03076923076923077,0.007692307692307693,0.007692307692307693,0.03076923076923077,0.007692307692307693,0.038461538461538464,0.023076923076923078,0.0,0.0,0.007692307692307693,0.0,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.0,0.5153846153846153,0.0,0.015384615384615385,0.023076923076923078,0.015384615384615385,0.0,0.007692307692307693,0.015384615384615385,0.0,0.0,0.0,0.0,0.13076923076923078,0.015384615384615385,0.0,0.023076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023076923076923078,0.007692307692307693,0.007692307692307693,0.0
108,0.0,0.0070921985815602835,0.014184397163120567,0.0070921985815602835,0.014184397163120567,0.0,0.028368794326241134,0.02127659574468085,0.0070921985815602835,0.0070921985815602835,0.02127659574468085,0.02127659574468085,0.0070921985815602835,0.014184397163120567,0.0,0.02127659574468085,0.014184397163120567,0.02127659574468085,0.3404255319148936,0.014184397163120567,0.0070921985815602835,0.028368794326241134,0.02127659574468085,0.02127659574468085,0.0070921985815602835,0.0070921985815602835,0.03546099290780142,0.0070921985815602835,0.0,0.014184397163120567,0.03546099290780142,0.10638297872340426,0.0425531914893617,0.0425531914893617,0.028368794326241134,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070921985815602835,0.0
109,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.8653846153846154,0.019230769230769232,0.0,0.019230769230769232,0.0,0.0,0.0,0.009615384615384616,0.0,0.009615384615384616,0.04807692307692308,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.07207207207207207,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.0,0.009009009009009009,0.0,0.0,0.018018018018018018,0.018018018018018018,0.009009009009009009,0.018018018018018018,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.09009009009009009,0.09009009009009009,0.02702702702702703,0.12612612612612611,0.06306306306306306,0.06306306306306306,0.009009009009009009,0.018018018018018018,0.0,0.0,0.009009009009009009,0.036036036036036036,0.009009009009009009,0.018018018018018018,0.0,0.0,0.0,0.018018018018018018,0.0,0.0,0.04504504504504504,0.08108108108108109,0.009009009009009009,0.0,0.0
111,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.006578947368421052,0.0,0.0,0.03289473684210526,0.019736842105263157,0.013157894736842105,0.0,0.0,0.006578947368421052,0.006578947368421052,0.019736842105263157,0.013157894736842105,0.013157894736842105,0.019736842105263157,0.0,0.0,0.013157894736842105,0.013157894736842105,0.019736842105263157,0.006578947368421052,0.0,0.006578947368421052,0.6578947368421053,0.013157894736842105,0.0,0.006578947368421052,0.006578947368421052,0.006578947368421052,0.013157894736842105,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0
112,0.00423728813559322,0.00423728813559322,0.0,0.025423728813559324,0.0,0.038135593220338986,0.00423728813559322,0.0,0.025423728813559324,0.046610169491525424,0.08050847457627118,0.025423728813559324,0.012711864406779662,0.012711864406779662,0.00847457627118644,0.01694915254237288,0.0211864406779661,0.0211864406779661,0.00423728813559322,0.00423728813559322,0.00847457627118644,0.00423728813559322,0.059322033898305086,0.046610169491525424,0.029661016949152543,0.025423728813559324,0.012711864406779662,0.0,0.029661016949152543,0.0211864406779661,0.038135593220338986,0.00423728813559322,0.012711864406779662,0.025423728813559324,0.08050847457627118,0.01694915254237288,0.00423728813559322,0.0,0.0,0.0,0.012711864406779662,0.025423728813559324,0.029661016949152543,0.0423728813559322,0.038135593220338986,0.07627118644067797
113,0.0,0.034782608695652174,0.030434782608695653,0.0,0.043478260869565216,0.05217391304347826,0.013043478260869565,0.008695652173913044,0.008695652173913044,0.017391304347826087,0.021739130434782608,0.013043478260869565,0.013043478260869565,0.013043478260869565,0.043478260869565216,0.0,0.02608695652173913,0.013043478260869565,0.030434782608695653,0.0391304347826087,0.017391304347826087,0.02608695652173913,0.05217391304347826,0.013043478260869565,0.004347826086956522,0.04782608695652174,0.13478260869565217,0.021739130434782608,0.034782608695652174,0.013043478260869565,0.008695652173913044,0.004347826086956522,0.05217391304347826,0.043478260869565216,0.034782608695652174,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.017391304347826087,0.0,0.0,0.043478260869565216
114,0.005405405405405406,0.17297297297297298,0.16756756756756758,0.005405405405405406,0.03783783783783784,0.005405405405405406,0.0,0.03783783783783784,0.03783783783783784,0.005405405405405406,0.005405405405405406,0.021621621621621623,0.005405405405405406,0.032432432432432434,0.005405405405405406,0.016216216216216217,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.043243243243243246,0.016216216216216217,0.0,0.016216216216216217,0.005405405405405406,0.010810810810810811,0.021621621621621623,0.10270270270270271,0.0,0.021621621621621623,0.0,0.0,0.005405405405405406,0.05405405405405406,0.005405405405405406,0.010810810810810811,0.07567567567567568,0.0,0.010810810810810811,0.0,0.0,0.0,0.0,0.010810810810810811,0.0,0.010810810810810811,0.0
115,0.045454545454545456,0.01948051948051948,0.006493506493506494,0.032467532467532464,0.01948051948051948,0.012987012987012988,0.07792207792207792,0.006493506493506494,0.07792207792207792,0.006493506493506494,0.05194805194805195,0.05194805194805195,0.01948051948051948,0.0,0.006493506493506494,0.012987012987012988,0.012987012987012988,0.0,0.012987012987012988,0.06493506493506493,0.06493506493506493,0.0,0.006493506493506494,0.032467532467532464,0.032467532467532464,0.03896103896103896,0.006493506493506494,0.012987012987012988,0.0,0.012987012987012988,0.006493506493506494,0.025974025974025976,0.032467532467532464,0.08441558441558442,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.045454545454545456,0.006493506493506494,0.006493506493506494,0.01948051948051948
116,0.0,0.0,0.008849557522123894,0.02654867256637168,0.0,0.0,0.0,0.0,0.008849557522123894,0.04424778761061947,0.008849557522123894,0.008849557522123894,0.02654867256637168,0.0,0.008849557522123894,0.0,0.04424778761061947,0.008849557522123894,0.0,0.035398230088495575,0.017699115044247787,0.04424778761061947,0.017699115044247787,0.008849557522123894,0.0,0.02654867256637168,0.1415929203539823,0.0,0.017699115044247787,0.0,0.0,0.04424778761061947,0.035398230088495575,0.008849557522123894,0.035398230088495575,0.0,0.0,0.0,0.0,0.0,0.0,0.30973451327433627,0.04424778761061947,0.0,0.008849557522123894,0.008849557522123894
117,0.004739336492890996,0.004739336492890996,0.018957345971563982,0.04739336492890995,0.03317535545023697,0.018957345971563982,0.004739336492890996,0.037914691943127965,0.018957345971563982,0.018957345971563982,0.04265402843601896,0.018957345971563982,0.0,0.014218009478672985,0.0,0.02843601895734597,0.052132701421800945,0.04265402843601896,0.004739336492890996,0.014218009478672985,0.037914691943127965,0.03317535545023697,0.04265402843601896,0.03317535545023697,0.018957345971563982,0.018957345971563982,0.03317535545023697,0.037914691943127965,0.037914691943127965,0.023696682464454975,0.018957345971563982,0.03317535545023697,0.037914691943127965,0.023696682464454975,0.061611374407582936,0.02843601895734597,0.0,0.009478672985781991,0.0,0.0,0.0,0.004739336492890996,0.0,0.009478672985781991,0.014218009478672985,0.014218009478672985
118,0.007936507936507936,0.007936507936507936,0.0873015873015873,0.031746031746031744,0.0,0.023809523809523808,0.0,0.05555555555555555,0.023809523809523808,0.007936507936507936,0.0,0.0,0.0,0.015873015873015872,0.007936507936507936,0.05555555555555555,0.015873015873015872,0.023809523809523808,0.015873015873015872,0.1349206349206349,0.007936507936507936,0.0,0.007936507936507936,0.007936507936507936,0.007936507936507936,0.007936507936507936,0.03968253968253968,0.015873015873015872,0.03968253968253968,0.015873015873015872,0.15873015873015872,0.023809523809523808,0.007936507936507936,0.007936507936507936,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.06349206349206349,0.015873015873015872,0.007936507936507936,0.023809523809523808,0.015873015873015872
119,0.0,0.0,0.012987012987012988,0.0,0.03896103896103896,0.032467532467532464,0.01948051948051948,0.006493506493506494,0.0,0.0,0.012987012987012988,0.006493506493506494,0.0,0.0,0.025974025974025976,0.006493506493506494,0.0,0.05194805194805195,0.07792207792207792,0.0,0.09090909090909091,0.07142857142857142,0.045454545454545456,0.14935064935064934,0.0,0.01948051948051948,0.01948051948051948,0.032467532467532464,0.045454545454545456,0.032467532467532464,0.025974025974025976,0.006493506493506494,0.01948051948051948,0.012987012987012988,0.0,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.05194805194805195,0.012987012987012988,0.03896103896103896,0.012987012987012988,0.0
120,0.0,0.012422360248447204,0.0,0.0,0.012422360248447204,0.0,0.006211180124223602,0.0,0.006211180124223602,0.0,0.006211180124223602,0.006211180124223602,0.0,0.0,0.006211180124223602,0.006211180124223602,0.5838509316770186,0.2732919254658385,0.006211180124223602,0.0,0.0,0.0,0.006211180124223602,0.0,0.024844720496894408,0.006211180124223602,0.006211180124223602,0.0,0.006211180124223602,0.006211180124223602,0.006211180124223602,0.012422360248447204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.009523809523809525,0.047619047619047616,0.05714285714285714,0.0,0.0380952380952381,0.0,0.01904761904761905,0.02857142857142857,0.0,0.047619047619047616,0.02857142857142857,0.0,0.02857142857142857,0.009523809523809525,0.009523809523809525,0.01904761904761905,0.0,0.009523809523809525,0.009523809523809525,0.01904761904761905,0.01904761904761905,0.01904761904761905,0.08571428571428572,0.0,0.0,0.0380952380952381,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.0380952380952381,0.01904761904761905,0.09523809523809523,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0761904761904762,0.06666666666666667,0.01904761904761905,0.0,0.0761904761904762
122,0.0,0.0,0.01904761904761905,0.0,0.0,0.0,0.0761904761904762,0.0,0.02857142857142857,0.02857142857142857,0.0,0.01904761904761905,0.0,0.0,0.009523809523809525,0.6190476190476191,0.047619047619047616,0.0,0.01904761904761905,0.009523809523809525,0.009523809523809525,0.0,0.009523809523809525,0.02857142857142857,0.0,0.0,0.0,0.0,0.01904761904761905,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.009523809523809525,0.0,0.009523809523809525
123,0.05755395683453238,0.014388489208633094,0.03597122302158273,0.06474820143884892,0.0,0.0,0.02158273381294964,0.03597122302158273,0.0,0.007194244604316547,0.007194244604316547,0.0,0.007194244604316547,0.007194244604316547,0.02158273381294964,0.08633093525179857,0.0,0.05755395683453238,0.02158273381294964,0.014388489208633094,0.014388489208633094,0.02158273381294964,0.014388489208633094,0.014388489208633094,0.04316546762589928,0.0,0.007194244604316547,0.17985611510791366,0.07194244604316546,0.014388489208633094,0.0,0.007194244604316547,0.0,0.07194244604316546,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.06474820143884892,0.0,0.0,0.0,0.0
124,0.0,0.0,0.014705882352941176,0.051470588235294115,0.022058823529411766,0.007352941176470588,0.0,0.007352941176470588,0.029411764705882353,0.04411764705882353,0.007352941176470588,0.007352941176470588,0.0,0.014705882352941176,0.03676470588235294,0.007352941176470588,0.014705882352941176,0.38235294117647056,0.0,0.014705882352941176,0.058823529411764705,0.03676470588235294,0.014705882352941176,0.029411764705882353,0.0,0.007352941176470588,0.007352941176470588,0.029411764705882353,0.0,0.014705882352941176,0.0,0.04411764705882353,0.022058823529411766,0.04411764705882353,0.007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.007352941176470588
125,0.0,0.043010752688172046,0.0,0.010752688172043012,0.0,0.4731182795698925,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.010752688172043012,0.0,0.010752688172043012,0.0,0.0,0.010752688172043012,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.021505376344086023,0.3870967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.009259259259259259,0.12037037037037036,0.08333333333333333,0.0,0.05555555555555555,0.018518518518518517,0.018518518518518517,0.08333333333333333,0.018518518518518517,0.3055555555555556,0.12037037037037036,0.018518518518518517,0.08333333333333333,0.009259259259259259,0.018518518518518517,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,0.007936507936507936,0.031746031746031744,0.015873015873015872,0.031746031746031744,0.0,0.0,0.0,0.023809523809523808,0.05555555555555555,0.09523809523809523,0.0,0.023809523809523808,0.0,0.015873015873015872,0.0,0.015873015873015872,0.0,0.0,0.12698412698412698,0.07142857142857142,0.031746031746031744,0.03968253968253968,0.0,0.03968253968253968,0.07142857142857142,0.031746031746031744,0.0,0.05555555555555555,0.007936507936507936,0.03968253968253968,0.023809523809523808,0.007936507936507936,0.11904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.007936507936507936,0.0,0.0
128,0.006711409395973154,0.020134228187919462,0.013422818791946308,0.006711409395973154,0.006711409395973154,0.0,0.006711409395973154,0.013422818791946308,0.0,0.0,0.013422818791946308,0.006711409395973154,0.0,0.0,0.0,0.026845637583892617,0.013422818791946308,0.020134228187919462,0.026845637583892617,0.020134228187919462,0.020134228187919462,0.006711409395973154,0.03355704697986577,0.0,0.006711409395973154,0.013422818791946308,0.0,0.013422818791946308,0.020134228187919462,0.026845637583892617,0.006711409395973154,0.013422818791946308,0.0,0.5570469798657718,0.03355704697986577,0.0,0.0,0.0,0.0,0.0,0.0,0.013422818791946308,0.006711409395973154,0.006711409395973154,0.020134228187919462,0.0
129,0.04132231404958678,0.024793388429752067,0.21487603305785125,0.008264462809917356,0.01652892561983471,0.08264462809917356,0.008264462809917356,0.01652892561983471,0.0,0.0,0.01652892561983471,0.0,0.008264462809917356,0.03305785123966942,0.049586776859504134,0.008264462809917356,0.01652892561983471,0.0,0.0,0.0,0.0,0.0,0.024793388429752067,0.04132231404958678,0.008264462809917356,0.1322314049586777,0.01652892561983471,0.0,0.03305785123966942,0.09917355371900827,0.0,0.05785123966942149,0.01652892561983471,0.0,0.008264462809917356,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.008264462809917356,0.0,0.0,0.0,0.0
130,0.05154639175257732,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.0,0.030927835051546393,0.0,0.0,0.0,0.020618556701030927,0.010309278350515464,0.12371134020618557,0.0,0.030927835051546393,0.0,0.0,0.010309278350515464,0.030927835051546393,0.030927835051546393,0.010309278350515464,0.010309278350515464,0.030927835051546393,0.030927835051546393,0.08247422680412371,0.030927835051546393,0.030927835051546393,0.0,0.010309278350515464,0.0,0.020618556701030927,0.0,0.010309278350515464,0.030927835051546393,0.0,0.041237113402061855,0.0,0.0,0.041237113402061855,0.0,0.0,0.0,0.020618556701030927,0.13402061855670103,0.09278350515463918,0.0,0.0
131,0.0,0.022222222222222223,0.014814814814814815,0.022222222222222223,0.0,0.014814814814814815,0.022222222222222223,0.007407407407407408,0.007407407407407408,0.014814814814814815,0.014814814814814815,0.007407407407407408,0.0,0.0,0.02962962962962963,0.02962962962962963,0.02962962962962963,0.0,0.0,0.0,0.007407407407407408,0.014814814814814815,0.0,0.037037037037037035,0.007407407407407408,0.0,0.007407407407407408,0.05925925925925926,0.05185185185185185,0.02962962962962963,0.007407407407407408,0.014814814814814815,0.0,0.014814814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5037037037037037,0.0,0.0,0.007407407407407408,0.0
132,0.004784688995215311,0.023923444976076555,0.023923444976076555,0.014354066985645933,0.028708133971291867,0.03827751196172249,0.0430622009569378,0.019138755980861243,0.004784688995215311,0.014354066985645933,0.014354066985645933,0.019138755980861243,0.004784688995215311,0.009569377990430622,0.019138755980861243,0.009569377990430622,0.028708133971291867,0.05741626794258373,0.014354066985645933,0.009569377990430622,0.0,0.05263157894736842,0.09569377990430622,0.028708133971291867,0.03827751196172249,0.03349282296650718,0.019138755980861243,0.004784688995215311,0.019138755980861243,0.009569377990430622,0.028708133971291867,0.009569377990430622,0.004784688995215311,0.1722488038277512,0.004784688995215311,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.0,0.004784688995215311,0.0,0.019138755980861243,0.04784688995215311
133,0.0,0.0,0.010309278350515464,0.0,0.0,0.08247422680412371,0.010309278350515464,0.0,0.010309278350515464,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041237113402061855,0.0,0.0,0.020618556701030927,0.010309278350515464,0.020618556701030927,0.0,0.020618556701030927,0.7422680412371134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.0
134,0.011235955056179775,0.0,0.2696629213483146,0.02247191011235955,0.0,0.033707865168539325,0.0,0.0449438202247191,0.06741573033707865,0.0,0.011235955056179775,0.0,0.02247191011235955,0.0,0.14606741573033707,0.07865168539325842,0.011235955056179775,0.02247191011235955,0.0,0.07865168539325842,0.0,0.0,0.0,0.0,0.0,0.0,0.033707865168539325,0.033707865168539325,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056179775280898875,0.0449438202247191,0.0
135,0.0,0.0,0.0,0.01098901098901099,0.02197802197802198,0.0,0.0,0.01098901098901099,0.0,0.0,0.02197802197802198,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.01098901098901099,0.0,0.02197802197802198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08791208791208792,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7802197802197802,0.0,0.0,0.0
136,0.0072992700729927005,0.014598540145985401,0.072992700729927,0.021897810218978103,0.014598540145985401,0.029197080291970802,0.0,0.029197080291970802,0.0,0.029197080291970802,0.014598540145985401,0.014598540145985401,0.0,0.014598540145985401,0.058394160583941604,0.043795620437956206,0.014598540145985401,0.029197080291970802,0.014598540145985401,0.014598540145985401,0.0072992700729927005,0.029197080291970802,0.021897810218978103,0.029197080291970802,0.0072992700729927005,0.0072992700729927005,0.0,0.0,0.043795620437956206,0.021897810218978103,0.0,0.021897810218978103,0.029197080291970802,0.0,0.06569343065693431,0.014598540145985401,0.0,0.0,0.0,0.0,0.0072992700729927005,0.029197080291970802,0.08759124087591241,0.10948905109489052,0.029197080291970802,0.0
