filename_key,more boring
G_GT_6_1709#0,4.059999942779541
G_GT_6_1719#0,6.150000095367432
G_GT_6_1719#1,2.940000057220459
G_GT_6_1721#0,5.170000076293945
G_GT_6_1721#1,1.590000033378601
G_GT_6_1722#0,3.450000047683716
G_GT_6_1755#0,3.3299999237060547
G_GT_6_1755#1,2.240000009536743
G_GT_6_1755#2,0.8799999952316284
G_GT_6_1755#3,4.75
G_GT_6_1759#0,7.630000114440918
G_GT_6_1763#0,3.0199999809265137
G_GT_6_1763#1,5.5
G_GT_6_1763#2,2.890000104904175
G_GT_6_1763#3,3.680000066757202
G_GT_6_1763#4,2.7699999809265137
G_GT_6_1763#5,8.34000015258789
G_GT_6_1763#6,8.529999732971191
G_GT_6_1763#7,2.5299999713897705
G_GT_6_1763#8,4.269999980926514
G_GT_6_1763#9,5.309999942779541
G_GT_6_1768#0,2.869999885559082
G_GT_6_1768#1,5.599999904632568
G_GT_6_1768#2,2.2799999713897705
G_GT_6_1788#0,1.2699999809265137
G_GT_6_1809#0,6.329999923706055
G_GT_6_1810#0,3.7899999618530273
G_GT_6_1813#0,2.640000104904175
G_GT_6_1813#1,5.340000152587891
G_GT_6_1813#2,4.679999828338623
G_GT_6_1813#3,0.4300000071525574
G_GT_6_1851#0,5.420000076293945
G_GT_6_1851#1,2.2100000381469727
G_GT_6_1851#2,5.03000020980835
G_GT_6_1851#3,3.25
G_GT_6_1851#4,5.730000019073486
G_GT_6_1851#5,1.690000057220459
G_GT_6_1851#6,1.440000057220459
G_GT_6_1851#7,3.6500000953674316
G_GT_6_1856#0,4.849999904632568
G_GT_6_1856#1,5.010000228881836
G_GT_6_1856#2,6.940000057220459
