filename_key,more beautiful
G_GT_6_1851#5,3.740000009536743
G_GT_6_1851#6,8.149999618530273
G_GT_6_1851#7,3.680000066757202
G_GT_6_1856#0,4.869999885559082
G_GT_6_1856#1,5.019999980926514
G_GT_6_1856#2,6.190000057220459
G_GT_6_1856#3,6.769999980926514
G_GT_6_1856#4,5.360000133514404
G_GT_6_1856#5,7.199999809265137
G_GT_6_1856#6,4.320000171661377
G_GT_6_1856#7,4.460000038146973
G_GT_6_1859#0,1.059999942779541
G_GT_6_1859#1,3.930000066757202
G_GT_6_1859#2,3.759999990463257
G_GT_6_1859#3,0.1899999976158142
G_GT_6_1865#0,3.819999933242798
G_GT_6_1888#0,2.1700000762939453
G_GT_6_1895#0,7.96999979019165
G_GT_6_1906#0,5.429999828338623
G_GT_6_1910#0,1.5299999713897705
G_GT_6_1910#1,2.950000047683716
G_GT_6_1910#2,2.369999885559082
G_GT_6_1910#3,1.2200000286102295
G_GT_6_1910#4,3.9200000762939453
G_GT_6_1910#5,2.4200000762939453
G_GT_6_1910#6,1.0199999809265137
G_GT_6_1910#7,2.569999933242798
G_GT_6_1910#8,6.329999923706055
G_GT_6_1910#9,3.3299999237060547
G_GT_6_1910#10,0.9700000286102295
G_GT_6_1910#11,1.9600000381469727
G_GT_6_1910#12,1.350000023841858
G_GT_6_1910#13,2.609999895095825
G_GT_6_1917#0,4.21999979019165
G_GT_6_1921#0,6.650000095367432
G_GT_6_1925#0,6.630000114440918
G_GT_6_1925#1,4.170000076293945
G_GT_6_1925#2,7.480000019073486
G_GT_6_1925#3,2.0199999809265137
G_GT_6_1925#4,3.009999990463257
G_GT_6_1925#5,1.9600000381469727
G_GT_6_1952#0,8.399999618530273
G_GT_6_1965#0,4.679999828338623
G_GT_6_2004#0,0.36000001430511475
G_GT_6_2004#1,4.099999904632568
G_GT_6_2013#0,7.170000076293945
G_GT_6_2024#0,4.989999771118164
G_GT_6_2024#1,7.449999809265137
G_GT_6_2024#2,8.489999771118164
G_GT_6_2024#3,3.700000047683716
G_GT_6_2024#4,4.539999961853027
G_GT_6_2024#5,3.490000009536743
G_GT_6_2024#6,6.78000020980835
G_GT_6_2025#0,1.6799999475479126
G_GT_6_2065#0,4.25
G_GT_6_2065#1,0.9300000071525574
G_GT_6_2065#2,0.8299999833106995
G_GT_6_2065#3,4.260000228881836
G_GT_6_2065#4,5.400000095367432
G_GT_6_2065#5,7.739999771118164
G_GT_6_2065#6,1.6200000047683716
G_GT_6_2089#0,5.380000114440918
G_GT_6_2094#0,4.869999885559082
G_GT_6_2094#1,4.079999923706055
G_GT_6_2094#2,4.840000152587891
G_GT_6_2094#3,5.25
G_GT_6_2096#0,5.46999979019165
G_GT_6_2096#1,3.119999885559082
G_GT_6_2099#0,5.059999942779541
G_GT_6_2101#0,3.3399999141693115
G_GT_6_2104#0,5.800000190734863
G_GT_6_2104#1,7.670000076293945
G_GT_6_2104#2,4.820000171661377
G_GT_6_2104#3,3.7300000190734863
G_GT_6_2104#4,4.300000190734863
G_GT_6_2105#0,7.5
G_GT_6_2105#1,5.860000133514404
G_GT_6_2105#2,6.869999885559082
G_GT_6_2105#3,6.409999847412109
G_GT_6_2125#0,6.960000038146973
G_GT_6_2125#1,6.21999979019165
G_GT_6_2169#0,5.369999885559082
G_GT_6_2172#0,3.9000000953674316
G_GT_6_2172#1,1.600000023841858
G_GT_6_2172#2,1.7599999904632568
G_GT_6_2172#3,2.759999990463257
G_GT_6_2172#4,2.200000047683716
G_GT_6_2182#0,2.9700000286102295
G_GT_6_2217#0,2.1600000858306885
G_GT_6_2219#0,7.369999885559082
G_GT_6_2220#0,8.720000267028809
G_GT_6_2220#1,7.130000114440918
G_GT_6_2220#2,1.7899999618530273
G_GT_6_2220#3,7.130000114440918
G_GT_6_2225#0,2.5799999237060547
G_GT_6_2287#0,5.139999866485596
G_GT_6_2287#1,5.710000038146973
G_GT_6_2287#2,6.559999942779541
G_GT_6_2330#0,2.5799999237060547
G_GT_6_2331#0,4.920000076293945
G_GT_6_2338#0,3.819999933242798
G_GT_6_2338#1,1.600000023841858
G_GT_6_2338#2,7.260000228881836
G_GT_6_2340#0,2.880000114440918
G_GT_6_2340#1,3.859999895095825
G_GT_6_2344#0,2.6600000858306885
G_GT_6_2377#0,3.2200000286102295
G_GT_6_2397#0,9.579999923706055
G_GT_6_2403#0,4.300000190734863
G_GT_6_2403#1,9.220000267028809
G_GT_6_2434#0,2.240000009536743
G_GT_6_2434#1,2.509999990463257
G_GT_6_2434#2,1.399999976158142
G_GT_6_2436#0,8.8100004196167
G_GT_6_2436#1,4.820000171661377
G_GT_6_2436#2,2.7799999713897705
G_GT_6_2488#0,4.320000171661377
G_GT_6_2488#1,8.390000343322754
G_GT_6_2488#2,5.920000076293945
G_GT_6_2488#3,8.670000076293945
G_GT_6_2488#4,6.380000114440918
G_GT_6_2488#5,8.100000381469727
G_GT_6_2496#0,7.679999828338623
G_GT_6_2496#1,7.199999809265137
G_GT_6_2496#2,8.829999923706055
G_GT_6_2496#3,7.96999979019165
G_GT_6_2497#0,2.9100000858306885
G_GT_6_2497#1,6.03000020980835
G_GT_6_2497#2,4.769999980926514
G_GT_6_2497#3,4.400000095367432
G_GT_6_2497#4,6.949999809265137
G_GT_6_2497#5,2.8499999046325684
G_GT_6_2497#6,2.630000114440918
G_GT_6_2511#0,1.9500000476837158
G_GT_6_2511#1,4.760000228881836
G_GT_6_2511#2,7.71999979019165
G_GT_6_2517#0,2.8499999046325684
G_GT_6_2517#1,3.25
G_GT_6_2518#0,3.4100000858306885
G_GT_6_2518#1,2.5199999809265137
G_GT_6_2518#2,2.619999885559082
G_GT_6_2547#0,3.569999933242798
G_GT_6_2547#1,4.559999942779541
G_GT_6_2558#0,2.869999885559082
G_GT_6_2583#0,4.739999771118164
G_GT_6_2583#1,8.729999542236328
G_GT_6_2583#2,7.159999847412109
G_GT_6_2584#0,2.950000047683716
G_GT_6_2585#0,9.020000457763672
G_GT_6_2598#0,6.119999885559082
G_GT_6_2599#0,2.1700000762939453
G_GT_6_2599#1,1.899999976158142
G_GT_6_2599#2,2.490000009536743
