filename_key,livelier
G_GT_6_1587#5,4.590000152587891
G_GT_6_1602#0,1.0199999809265137
G_GT_6_1629#0,4.960000038146973
G_GT_6_1629#1,5.059999942779541
G_GT_6_1629#2,2.109999895095825
G_GT_6_1640#0,4.300000190734863
G_GT_6_1641#0,5.710000038146973
G_GT_6_1641#1,1.5700000524520874
G_GT_6_1646#0,5.090000152587891
G_GT_6_1649#0,4.590000152587891
G_GT_6_1661#0,1.0499999523162842
G_GT_6_1661#1,2.4700000286102295
G_GT_6_1661#2,4.590000152587891
G_GT_6_1665#0,1.9199999570846558
G_GT_6_1676#0,3.9600000381469727
G_GT_6_1678#0,3.240000009536743
G_GT_6_1678#1,2.140000104904175
G_GT_6_1678#2,2.25
G_GT_6_1678#3,1.1100000143051147
G_GT_6_1678#4,0.5699999928474426
G_GT_6_1681#0,2.2100000381469727
G_GT_6_1709#0,0.1899999976158142
G_GT_6_1719#0,2.4000000953674316
G_GT_6_1719#1,1.0199999809265137
G_GT_6_1721#0,6.210000038146973
G_GT_6_1721#1,5.079999923706055
G_GT_6_1722#0,2.3499999046325684
G_GT_6_1755#0,7.170000076293945
G_GT_6_1755#1,7.730000019073486
G_GT_6_1755#2,7.730000019073486
G_GT_6_1755#3,6.010000228881836
G_GT_6_1759#0,2.0899999141693115
G_GT_6_1763#0,7.03000020980835
G_GT_6_1763#1,3.509999990463257
G_GT_6_1763#2,2.4100000858306885
G_GT_6_1763#3,6.5
G_GT_6_1763#4,6.230000019073486
G_GT_6_1763#5,7.690000057220459
G_GT_6_1763#6,5.539999961853027
G_GT_6_1763#7,2.890000104904175
G_GT_6_1763#8,4.019999980926514
G_GT_6_1763#9,1.8899999856948853
G_GT_6_1768#0,0.8199999928474426
G_GT_6_1768#1,1.3600000143051147
G_GT_6_1768#2,6.269999980926514
G_GT_6_1788#0,3.0399999618530273
G_GT_6_1809#0,1.940000057220459
G_GT_6_1810#0,1.940000057220459
G_GT_6_1813#0,0.5600000023841858
G_GT_6_1813#1,2.5999999046325684
G_GT_6_1813#2,4.570000171661377
G_GT_6_1813#3,6.059999942779541
G_GT_6_1851#0,7.78000020980835
G_GT_6_1851#1,3.490000009536743
G_GT_6_1851#2,4.039999961853027
G_GT_6_1851#3,4.800000190734863
G_GT_6_1851#4,4.480000019073486
G_GT_6_1851#5,6.079999923706055
G_GT_6_1851#6,1.809999942779541
G_GT_6_1851#7,2.950000047683716
G_GT_6_1856#0,1.9800000190734863
G_GT_6_1856#1,2.3299999237060547
G_GT_6_1856#2,4.21999979019165
G_GT_6_1856#3,1.7200000286102295
G_GT_6_1856#4,1.0199999809265137
G_GT_6_1856#5,6.25
G_GT_6_1856#6,3.259999990463257
G_GT_6_1856#7,3.0299999713897705
G_GT_6_1859#0,1.7599999904632568
G_GT_6_1859#1,4.869999885559082
G_GT_6_1859#2,4.670000076293945
G_GT_6_1859#3,6.269999980926514
G_GT_6_1865#0,4.130000114440918
G_GT_6_1888#0,4.869999885559082
G_GT_6_1895#0,2.7300000190734863
G_GT_6_1906#0,4.260000228881836
G_GT_6_1910#0,0.6200000047683716
G_GT_6_1910#1,2.2100000381469727
G_GT_6_1910#2,3.130000114440918
G_GT_6_1910#3,2.950000047683716
G_GT_6_1910#4,1.8899999856948853
G_GT_6_1910#5,0.8299999833106995
G_GT_6_1910#6,6.139999866485596
G_GT_6_1910#7,4.03000020980835
G_GT_6_1910#8,2.6700000762939453
G_GT_6_1910#9,1.149999976158142
G_GT_6_1910#10,7.480000019073486
G_GT_6_1910#11,7.809999942779541
G_GT_6_1910#12,3.069999933242798
G_GT_6_1910#13,4.739999771118164
G_GT_6_1917#0,4.260000228881836
G_GT_6_1921#0,6.119999885559082
G_GT_6_1925#0,2.619999885559082
G_GT_6_1925#1,0.09000000357627869
G_GT_6_1925#2,0.5400000214576721
G_GT_6_1925#3,7.5
G_GT_6_1925#4,2.140000104904175
G_GT_6_1925#5,1.2100000381469727
G_GT_6_1952#0,2.430000066757202
G_GT_6_1965#0,2.3499999046325684
